County,Agency,Sworn,Reserve,Dispatcher,Total,Year,Snapshot,SourceFile,Full-Time Sworn
CONTRA COSTA COUNTY,OAKLEY PD,33.0,0,0,33,2019,Jan,01-2019_clean.csv,
CONTRA COSTA COUNTY,PINOLE PD,27.0,0,12,39,2019,Jan,01-2019_clean.csv,
CONTRA COSTA COUNTY,PITTSBURG PD,82.0,1,0,83,2019,Jan,01-2019_clean.csv,
CONTRA COSTA COUNTY,PLEASANT HILL PD,40.0,2,7,49,2019,Jan,01-2019_clean.csv,
CONTRA COSTA COUNTY,RICHMOND PD,163.0,2,19,184,2019,Jan,01-2019_clean.csv,
CONTRA COSTA COUNTY,SAN PABLO PD,52.0,0,0,52,2019,Jan,01-2019_clean.csv,
CONTRA COSTA COUNTY,SAN RAMON PD,64.0,0,0,64,2019,Jan,01-2019_clean.csv,
CONTRA COSTA COUNTY,WALNUT CREEK PD,83.0,28,15,126,2019,Jan,01-2019_clean.csv,
DEL NORTE COUNTY,CRESCENT CITY PD,11.0,2,0,13,2019,Jan,01-2019_clean.csv,
DEL NORTE COUNTY,DEL NORTE COUNTY DA,1.0,0,0,1,2019,Jan,01-2019_clean.csv,
DEL NORTE COUNTY,DEL NORTE COUNTY SD,24.0,6,5,35,2019,Jan,01-2019_clean.csv,
EL DORADO COUNTY,EL DORADO COUNTY DA,17.0,0,0,17,2019,Jan,01-2019_clean.csv,
EL DORADO COUNTY,EL DORADO COUNTY SD,146.0,4,22,172,2019,Jan,01-2019_clean.csv,
EL DORADO COUNTY,PLACERVILLE PD,19.0,1,4,24,2019,Jan,01-2019_clean.csv,
EL DORADO COUNTY,SOUTH LAKE TAHOE PD,35.0,4,7,46,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,CLOVIS PD,100.0,11,24,135,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,CLOVIS UNIF SCHL DIST PD,16.0,0,0,16,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,COALINGA PD,15.0,1,6,22,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,CSU FRESNO DPS,25.0,0,7,32,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,FIREBAUGH PD,10.0,8,0,18,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,FOWLER PD,11.0,3,0,14,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,FRESNO COUNTY DA,51.0,0,0,51,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,FRESNO COUNTY SD,423.0,60,41,524,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,FRESNO PD,815.0,31,103,949,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,FRESNO YOSEMITE INT'L AIRPORT,3.0,0,0,3,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,HURON PD,10.0,3,6,19,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,KERMAN PD,20.0,8,0,28,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,KINGSBURG PD,16.0,8,0,24,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,MENDOTA PD,14.0,8,0,22,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,ORANGE COVE PD,10.0,3,0,13,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,PARLIER PD,18.0,1,0,19,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,REEDLEY PD,29.0,2,7,38,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,SANGER PD,36.0,1,0,37,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,SELMA PD,34.0,0,6,40,2019,Jan,01-2019_clean.csv,
FRESNO COUNTY,STATE CENTER CCD PD,15.0,0,5,20,2019,Jan,01-2019_clean.csv,
GLENN COUNTY,GLENN COUNTY SD/CORONER,45.0,4,7,56,2019,Jan,01-2019_clean.csv,
GLENN COUNTY,ORLAND PD,11.0,0,0,11,2019,Jan,01-2019_clean.csv,
HUMBOLDT COUNTY,ARCATA PD,26.0,4,7,37,2019,Jan,01-2019_clean.csv,
HUMBOLDT COUNTY,CSU HUMBOLDT DPS,12.0,0,7,19,2019,Jan,01-2019_clean.csv,
HUMBOLDT COUNTY,EUREKA PD,47.0,2,11,60,2019,Jan,01-2019_clean.csv,
HUMBOLDT COUNTY,FERNDALE PD,6.0,1,0,7,2019,Jan,01-2019_clean.csv,
HUMBOLDT COUNTY,FORTUNA PD,18.0,1,7,26,2019,Jan,01-2019_clean.csv,
HUMBOLDT COUNTY,HUMBOLDT COUNTY DA,9.0,0,0,9,2019,Jan,01-2019_clean.csv,
HUMBOLDT COUNTY,HUMBOLDT COUNTY SD,186.0,11,10,207,2019,Jan,01-2019_clean.csv,
HUMBOLDT COUNTY,HUMBOLDT DEPT WELFARE/INVEST,9.0,0,0,9,2019,Jan,01-2019_clean.csv,
HUMBOLDT COUNTY,RIO DELL PD,4.0,0,0,4,2019,Jan,01-2019_clean.csv,
IMPERIAL COUNTY,BRAWLEY PD,29.0,4,8,41,2019,Jan,01-2019_clean.csv,
IMPERIAL COUNTY,CALEXICO PD,20.0,3,6,29,2019,Jan,01-2019_clean.csv,
IMPERIAL COUNTY,CALIPATRIA PD,6.0,4,0,10,2019,Jan,01-2019_clean.csv,
IMPERIAL COUNTY,EL CENTRO PD,45.0,0,11,56,2019,Jan,01-2019_clean.csv,
IMPERIAL COUNTY,IMPERIAL COUNTY DA,17.0,0,0,17,2019,Jan,01-2019_clean.csv,
IMPERIAL COUNTY,IMPERIAL COUNTY SD,96.0,8,11,115,2019,Jan,01-2019_clean.csv,
IMPERIAL COUNTY,IMPERIAL PD,16.0,2,0,18,2019,Jan,01-2019_clean.csv,
IMPERIAL COUNTY,WESTMORLAND PD,6.0,4,0,10,2019,Jan,01-2019_clean.csv,
INYO COUNTY,BISHOP PD,12.0,5,7,24,2019,Jan,01-2019_clean.csv,
INYO COUNTY,INYO COUNTY DA,2.0,0,0,2,2019,Jan,01-2019_clean.csv,
INYO COUNTY,INYO COUNTY SD,35.0,19,6,60,2019,Jan,01-2019_clean.csv,
KERN COUNTY,ARVIN PD,15.0,3,4,22,2019,Jan,01-2019_clean.csv,
KERN COUNTY,BAKERSFIELD PD,396.0,8,36,440,2019,Jan,01-2019_clean.csv,
KERN COUNTY,BEAR VALLEY PD,4.0,0,0,4,2019,Jan,01-2019_clean.csv,
KERN COUNTY,CALIFORNIA CITY PD,9.0,8,3,20,2019,Jan,01-2019_clean.csv,
KERN COUNTY,CSU BAKERSFIELD DPS,12.0,0,7,19,2019,Jan,01-2019_clean.csv,
KERN COUNTY,DELANO PD,50.0,2,7,59,2019,Jan,01-2019_clean.csv,
KERN COUNTY,KERN COUNTY DA,26.0,0,0,26,2019,Jan,01-2019_clean.csv,
KERN COUNTY,KERN COUNTY-DEPT OF PARKS & REC,3.0,1,0,4,2019,Jan,01-2019_clean.csv,
KERN COUNTY,KERN COUNTY SD,828.0,56,38,922,2019,Jan,01-2019_clean.csv,
KERN COUNTY,KERN HIGH SCHOOL DISTRICT PD,27.0,0,0,27,2019,Jan,01-2019_clean.csv,
KERN COUNTY,MCFARLAND PD,12.0,2,5,19,2019,Jan,01-2019_clean.csv,
KERN COUNTY,RIDGECREST PD,30.0,10,5,45,2019,Jan,01-2019_clean.csv,
KERN COUNTY,SHAFTER PD,27.0,0,7,34,2019,Jan,01-2019_clean.csv,
KERN COUNTY,STALLION SPRINGS PD,3.0,0,0,3,2019,Jan,01-2019_clean.csv,
KERN COUNTY,TAFT PD,15.0,2,5,22,2019,Jan,01-2019_clean.csv,
KERN COUNTY,TEHACHAPI PD,17.0,1,7,25,2019,Jan,01-2019_clean.csv,
KINGS COUNTY,AVENAL PD,17.0,1,0,18,2019,Jan,01-2019_clean.csv,
KINGS COUNTY,CORCORAN PD,15.0,5,6,26,2019,Jan,01-2019_clean.csv,
KINGS COUNTY,HANFORD PD,57.0,0,16,73,2019,Jan,01-2019_clean.csv,
KINGS COUNTY,KINGS COUNTY DA,14.0,0,0,14,2019,Jan,01-2019_clean.csv,
KINGS COUNTY,KINGS COUNTY SHERIFF'S OFFICE,196.0,7,16,219,2019,Jan,01-2019_clean.csv,
KINGS COUNTY,"KINGS COUNTY-HUMAN SVCS,WELFARE FD",5.0,0,0,5,2019,Jan,01-2019_clean.csv,
KINGS COUNTY,LEMOORE PD,32.0,7,0,39,2019,Jan,01-2019_clean.csv,
LAKE COUNTY,CLEARLAKE PD,22.0,2,7,31,2019,Jan,01-2019_clean.csv,
LAKE COUNTY,LAKE COUNTY DA,6.0,0,1,7,2019,Jan,01-2019_clean.csv,
LAKE COUNTY,LAKE COUNTY SD,49.0,1,8,58,2019,Jan,01-2019_clean.csv,
LAKE COUNTY,LAKEPORT PD,12.0,1,0,13,2019,Jan,01-2019_clean.csv,
LASSEN COUNTY,LASSEN COUNTY SD,54.0,5,9,68,2019,Jan,01-2019_clean.csv,
LASSEN COUNTY,SUSANVILLE PD,14.0,0,0,14,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,ALHAMBRA PD,76.0,4,14,94,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,ARCADIA PD,69.0,6,9,84,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,AZUSA PD,59.0,4,10,73,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,BALDWIN PARK PD,68.0,1,11,80,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,BALDWIN PARK UNIF SCH DIST PD,8.0,0,0,8,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,BELL GARDENS PD,47.0,0,6,53,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,BELL PD,28.0,3,5,36,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,BEVERLY HILLS PD,126.0,8,17,151,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,BURBANK AIRPORT AUTH PD,31.0,0,0,31,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,BURBANK PD,147.0,12,16,175,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,CA DEPT INDUSTRIAL RELATIONS,3.0,0,0,3,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,CA DEPT OF BUSINESS OVERSIGHT,3.0,0,0,3,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,CERRITOS CCD PD,14.0,0,0,14,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,CLAREMONT PD,39.0,3,7,49,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,COMPTON UNIF SCH DIST PD,18.0,0,0,18,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,COVINA PD,54.0,1,9,64,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,CSU DOMINGUEZ HILLS DPS,20.0,0,7,27,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,CSU LONG BEACH PD,23.0,0,11,34,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,CSU LOS ANGELES DPS,20.0,0,5,25,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,CSU NORTHRIDGE DEPT POLICE SVS,20.0,0,5,25,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,CSU POMONA DPS,18.0,0,6,24,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,CULVER CITY PD,97.0,15,0,112,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,DOWNEY PD,116.0,0,14,130,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,EL CAMINO CCD PD,19.0,2,7,28,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,EL MONTE PD,118.0,24,15,157,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,EL SEGUNDO PD,50.0,0,0,50,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,GARDENA PD,92.0,5,0,97,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,GLENDALE CCD PD,8.0,0,0,8,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,GLENDALE PD,222.0,12,21,255,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,GLENDORA PD,48.0,4,10,62,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,HACIENDA LA PUENTE USD,6.0,0,0,6,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,HAWTHORNE PD,90.0,3,0,93,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,HERMOSA BEACH PD,35.0,1,0,36,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,HUNTINGTON PARK PD,52.0,6,8,66,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,INGLEWOOD PD,185.0,0,17,202,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,INGLEWOOD UNIF SCH DIST PD,5.0,3,0,8,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,IRWINDALE PD,26.0,3,6,35,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,LA VERNE PD,40.0,8,8,56,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,LONG BEACH PD,817.0,28,67,912,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,LOS ANGELES CITY DPT GEN SVCS,3.0,0,9,12,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,LOS ANGELES CITY HOUSING AUTH,1.0,0,0,1,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,LOS ANGELES CITY PARK RANGER,23.0,0,0,23,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,LOS ANGELES COUNTY CORONER,59.0,0,0,59,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,LOS ANGELES COUNTY DA,250.0,0,0,250,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,LOS ANGELES COUNTY SD,9521.0,609,519,10649,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,LOS ANGELES PD,9782.0,398,592,10772,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,LOS ANGELES PORT PD,129.0,0,9,138,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,LOS ANGELES SCHOOL PD,361.0,0,0,361,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,LOS ANGELES WORLD AIRPORTS PD,502.0,0,0,502,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,MANHATTAN BEACH PD,59.0,1,0,60,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,MONROVIA PD,45.0,2,11,58,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,MONTEBELLO PD,60.0,7,8,75,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,MONTEBELLO UNIFIED SCHOOL DIST,3.0,0,0,3,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,MONTEREY PARK PD,69.0,19,10,98,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,PALOS VERDES ESTATES PD,21.0,11,8,40,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,PASADENA CITY CCD PD,10.0,0,6,16,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,PASADENA PD,220.0,11,30,261,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,POMONA PD,147.0,11,29,187,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,REDONDO BEACH PD,90.0,15,11,116,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,SAN FERNANDO PD,27.0,18,8,53,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,SAN GABRIEL PD,48.0,3,5,56,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,SAN MARINO PD,23.0,0,6,29,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,SANTA MONICA CCD PD,17.0,0,6,23,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,SANTA MONICA OFFICE EMER MGT,0.0,0,28,28,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,SANTA MONICA PD,216.0,0,0,216,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,SIERRA MADRE PD,16.0,5,4,25,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,SIGNAL HILL PD,31.0,0,7,38,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,SOUTH BAY REG PUB COMM AUTH,0.0,0,59,59,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,SOUTH GATE PD,76.0,1,8,85,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,SOUTH PASADENA PD,31.0,4,6,41,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,TORRANCE PD,215.0,0,22,237,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,UC LOS ANGELES PD,56.0,0,13,69,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,VERNON PD,36.0,1,8,45,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,WEST COVINA PD,92.0,6,17,115,2019,Jan,01-2019_clean.csv,
LOS ANGELES COUNTY,WHITTIER PD,111.0,1,12,124,2019,Jan,01-2019_clean.csv,
MADERA COUNTY,CHOWCHILLA PD,18.0,2,9,29,2019,Jan,01-2019_clean.csv,
MADERA COUNTY,MADERA COUNTY DA,9.0,0,0,9,2019,Jan,01-2019_clean.csv,
MADERA COUNTY,MADERA COUNTY SD,85.0,21,9,115,2019,Jan,01-2019_clean.csv,
MADERA COUNTY,MADERA PD,66.0,0,12,78,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,BELVEDERE PD,4.0,0,0,4,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,CENTRAL MARIN POLICE AUTHORITY,40.0,5,0,45,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,FAIRFAX PD,11.0,1,4,16,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,MARIN CCD PD,6.0,0,0,6,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,MARIN COUNTY DA,12.0,0,0,12,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,MARIN COUNTY HEALTH & HUMAN SVCS,3.0,0,0,3,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,MARIN COUNTY SD,194.0,0,47,241,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,MARIN MUNCPL WATER DIST,6.0,0,0,6,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,MILL VALLEY PD,20.0,1,0,21,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,NOVATO PD,59.0,0,14,73,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,ROSS PD,8.0,2,0,10,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,SAN RAFAEL PD,65.0,3,18,86,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,SAUSALITO PD,19.0,0,0,19,2019,Jan,01-2019_clean.csv,
MARIN COUNTY,TIBURON PD,13.0,7,0,20,2019,Jan,01-2019_clean.csv,
MARIPOSA COUNTY,MARIPOSA COUNTY DA,1.0,0,0,1,2019,Jan,01-2019_clean.csv,
MARIPOSA COUNTY,MARIPOSA COUNTY SD,62.0,15,0,77,2019,Jan,01-2019_clean.csv,
MENDOCINO COUNTY,FORT BRAGG PD,12.0,0,0,12,2019,Jan,01-2019_clean.csv,
MENDOCINO COUNTY,MENDOCINO COUNTY DA,6.0,0,0,6,2019,Jan,01-2019_clean.csv,
MENDOCINO COUNTY,MENDOCINO COUNTY HEALTH/HUMAN SVCS,4.0,0,0,4,2019,Jan,01-2019_clean.csv,
MENDOCINO COUNTY,MENDOCINO COUNTY SD,133.0,4,15,152,2019,Jan,01-2019_clean.csv,
MENDOCINO COUNTY,UKIAH PD,27.0,1,11,39,2019,Jan,01-2019_clean.csv,
MENDOCINO COUNTY,WILLITS PD,10.0,2,6,18,2019,Jan,01-2019_clean.csv,
MERCED COUNTY,ATWATER PD,26.0,2,5,33,2019,Jan,01-2019_clean.csv,
MERCED COUNTY,DOS PALOS PD,8.0,3,4,15,2019,Jan,01-2019_clean.csv,
MERCED COUNTY,GUSTINE PD,7.0,0,0,7,2019,Jan,01-2019_clean.csv,
MERCED COUNTY,LIVINGSTON PD,19.0,3,7,29,2019,Jan,01-2019_clean.csv,
MERCED COUNTY,LOS BANOS PD,39.0,1,10,50,2019,Jan,01-2019_clean.csv,
MERCED COUNTY,MERCED CCD PD,4.0,0,0,4,2019,Jan,01-2019_clean.csv,
MERCED COUNTY,MERCED COUNTY DA,9.0,0,0,9,2019,Jan,01-2019_clean.csv,
MERCED COUNTY,MERCED COUNTY SD,117.0,36,16,169,2019,Jan,01-2019_clean.csv,
MERCED COUNTY,MERCED PD,87.0,7,13,107,2019,Jan,01-2019_clean.csv,
MERCED COUNTY,UC MERCED PD,15.0,0,6,21,2019,Jan,01-2019_clean.csv,
MODOC COUNTY,ALTURAS PD,8.0,3,0,11,2019,Jan,01-2019_clean.csv,
MODOC COUNTY,MODOC COUNTY SD,11.0,0,5,16,2019,Jan,01-2019_clean.csv,
MONO COUNTY,MAMMOTH LAKES PD,13.0,0,0,13,2019,Jan,01-2019_clean.csv,
MONO COUNTY,MONO COUNTY DA,2.0,0,0,2,2019,Jan,01-2019_clean.csv,
MONO COUNTY,MONO COUNTY SD,21.0,0,15,36,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,CARMEL PD,15.0,1,5,21,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,CSU MONTEREY BAY PD,15.0,0,0,15,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,DEL REY OAKS PD,10.0,7,0,17,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,GONZALES PD,12.0,0,0,12,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,GREENFIELD PD,22.0,1,0,23,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,KING CITY PD,14.0,0,0,14,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,MARINA PD,22.0,4,0,26,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,MONTEREY COUNTY DA,28.0,0,0,28,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,MONTEREY COUNTY EMER COMM,0.0,0,62,62,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,MONTEREY COUNTY SHERIFF'S OFFICE,294.0,3,0,297,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,MONTEREY PD,47.0,0,0,47,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,PACIFIC GROVE PD,22.0,0,0,22,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,SALINAS PD,148.0,0,0,148,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,SAND CITY PD,10.0,3,0,13,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,SEASIDE PD,32.0,1,0,33,2019,Jan,01-2019_clean.csv,
MONTEREY COUNTY,SOLEDAD PD,18.0,6,0,24,2019,Jan,01-2019_clean.csv,
NAPA COUNTY,CALISTOGA PD,9.0,0,8,17,2019,Jan,01-2019_clean.csv,
NAPA COUNTY,NAPA COUNTY DA,11.0,0,0,11,2019,Jan,01-2019_clean.csv,
NAPA COUNTY,NAPA COUNTY SD,98.0,0,0,98,2019,Jan,01-2019_clean.csv,
NAPA COUNTY,NAPA PD,76.0,0,31,107,2019,Jan,01-2019_clean.csv,
NAPA COUNTY,NAPA VALLEY COLLEGE DPS,4.0,0,0,4,2019,Jan,01-2019_clean.csv,
NAPA COUNTY,NAPA VALLEY RR PD,2.0,0,0,2,2019,Jan,01-2019_clean.csv,
NAPA COUNTY,SAINT HELENA PD,12.0,1,9,22,2019,Jan,01-2019_clean.csv,
NEVADA COUNTY,GRASS VALLEY PD,26.0,10,0,36,2019,Jan,01-2019_clean.csv,
NEVADA COUNTY,NEVADA CITY PD,10.0,6,0,16,2019,Jan,01-2019_clean.csv,
NEVADA COUNTY,NEVADA COUNTY DA,5.0,0,0,5,2019,Jan,01-2019_clean.csv,
NEVADA COUNTY,NEVADA COUNTY SD,60.0,4,8,72,2019,Jan,01-2019_clean.csv,
NEVADA COUNTY,TRUCKEE PD,23.0,1,0,24,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,ANAHEIM PD,387.0,18,32,437,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,BREA PD,59.0,0,13,72,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,BUENA PARK PD,85.0,5,16,106,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,COAST CCD PD,1.0,0,0,1,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,COSTA MESA PD,126.0,4,22,152,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,CSU FULLERTON PD,28.0,0,8,36,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,CYPRESS PD,50.0,0,0,50,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,FOUNTAIN VALLEY PD,58.0,0,10,68,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,FULLERTON PD,122.0,4,18,144,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,GARDEN GROVE PD,154.0,11,18,183,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,HUNTINGTON BEACH PD,214.0,7,30,251,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,IRVINE PD,213.0,1,23,237,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,IRVINE VALLEY CCD PD,7.0,0,5,12,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,LA HABRA PD,64.0,6,15,85,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,LA PALMA PD,21.0,3,8,32,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,LAGUNA BEACH PD,55.0,3,11,69,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,LOS ALAMITOS PD,21.0,2,0,23,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,NEWPORT BEACH PD,133.0,5,21,159,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,ORANGE COUNTY DA,178.0,0,0,178,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,ORANGE COUNTY SD/CORONER,1926.0,163,58,2147,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,ORANGE PD,152.0,6,19,177,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,PLACENTIA PD,43.0,2,10,55,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,SADDLEBACK CCD PD,5.0,0,2,7,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,SANTA ANA PD,313.0,5,32,350,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,SANTA ANA UNIF SCHL DIST PD,24.0,0,0,24,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,SEAL BEACH PD,33.0,3,0,36,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,TUSTIN PD,88.0,6,14,108,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,UC IRVINE PD,40.0,0,11,51,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,WEST CITIES COMM CTR,0.0,0,22,22,2019,Jan,01-2019_clean.csv,
ORANGE COUNTY,WESTMINSTER PD,80.0,4,15,99,2019,Jan,01-2019_clean.csv,
PLACER COUNTY,AUBURN PD,19.0,3,8,30,2019,Jan,01-2019_clean.csv,
PLACER COUNTY,LINCOLN PD,22.0,0,6,28,2019,Jan,01-2019_clean.csv,
